brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Apple,MacBook,11.6 Inches,1366 x 768 pixels,,,4 GB,128 GB,,Integrated,Mac OS,2.38 Pounds,,14 ratings,4.1,$229.00 ,https://www.amazon.com/Apple-11-6-Inch-Dual-Core-802-11ac-Bluetooth/dp/B07C96MB5Y/ref=sr_1_363
Apple,MacBook Air,13.3 Inches,1440p,Core i5-560M,1.6 GHz,8 GB,128 GB,Intel HD Graphics 6000,Integrated,OS X 10.11 El Capitan,6.5 Pounds,,,,$550.00 ,https://www.amazon.com/Apple-MacBook-13-3-Inch-Laptop-Refurbished/dp/B07J2NZWMQ/ref=sr_1_362
Apple,Z15W000AW,13.6,2560 x 1600 pixels,Apple M1,,16 GB,256 GB,,Integrated,macOS 12 Monterey,,,6 ratings,3.1,"$1,299.96 ",https://www.amazon.com/Apple-2022-MacBook-256GB-Storage/dp/B0BSB3DMG6/ref=sr_1_361
Apple,MV962LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,2.8 GHz,16 GB,256 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.15 Catalina,,Space Gray,16 ratings,4,$564.97 ,https://www.amazon.com/Apple-MacBook-2-8GHz-13-inch-Renewed/dp/B09D5D15B5/ref=sr_1_407
Apple,MVH22LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,1.2 GHz,16 GB,512 GB,Intel Iris Plus,Integrated,Mac OS,,Space Gray,11 ratings,3.9,$747.00 ,https://www.amazon.com/Apple-MacBook-1-2GHz-512GB-MVH22LL/dp/B09JLBV3NT/ref=sr_1_406
Apple,MacBook Air,13.3 Inches,1440 x 900 pixels,Unknown,,8 GB,512 GB,Intel HD Graphics 4400,Integrated,Chrome OS,2.96 Pounds,,5 ratings,3.6,$285.00 ,https://www.amazon.com/Apple-MacBook-MD761LL-i7-4650U-Refurbished/dp/B07J9L6Z8Z/ref=sr_1_405
Apple,A2179,13.3 Inches,2560 x 1600 pixels,I5-1030NG7,1.1 GHz,16 GB,256 GB,Intel Iris Plus,Integrated,macOS 10.15 Catalina,,Gold,,,$584.97 ,https://www.amazon.com/Apple-MacBook-13-inch-English-Renewed/dp/B0CNWLV8NX/ref=sr_1_403
Apple,MPXV2LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,3.5 GHz,16 GB,256 GB,Intel Iris Plus Graphics 650,Integrated,macOS 10.13 High Sierra,,Space Gray,19 ratings,4,$596.00 ,https://www.amazon.com/Apple-MacBook-13-3-MPXV2LL-Touch/dp/B08SJHF89G/ref=sr_1_402
Apple,5R972LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.6 GHz,16 GB,512 GB,Intel HD Graphics 630,Integrated,Mac OS,,Silver,4 ratings,4.6,$699.00 ,https://www.amazon.com/Apple-MacBook-15-inch-Display-Renewed/dp/B07QLKWB6B/ref=sr_1_401
Apple,A1708,13.3 Inches,2560 x 1600 pixels,Core i5,,8 GB,256 GB,Intel Iris Plus Graphics 655,Integrated,iOS,3 Pounds,Silver,366 ratings,3.9,$548.00 ,https://www.amazon.com/Apple-MacBook-MPXU2LL-13-3-inch-Display/dp/B07VB5HWV2/ref=sr_1_400
Apple,CR_5R9Q2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.3 GHz,8 GB,256 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.13 High Sierra,,Space Gray,115 ratings,4.3,$900.00 ,https://www.amazon.com/Apple-i5-8259U-Quad-Core-802-11ac-Bluetooth/dp/B07Q14RQ16/ref=sr_1_399
Apple,MQKT3LLA,15 Inches,2560 x 1600 pixels,M2,0.1,8 GB,512 GB,Apple M2 10-core GPU,Integrated,Mac OS,6.35 Pounds,Silver,,,"$1,439.95 ",https://www.amazon.com/Apple-MacBook-15-inch-Storage-English/dp/B0CN25LG26/ref=sr_1_398
Apple,,13.3 Inches,2560 x 1600 pixels,,,16 GB,1 TB,,Dedicated,Mac OS,6.05 Pounds,,3 ratings,4.6,"$1,899.00 ",https://www.amazon.com/Apple-MacBook-Retina-Display-10-Core/dp/B0B9VJCKSS/ref=sr_1_397
Apple,Z18L000PR,15.3,2560 x 1600 pixels,M2,3.4,16 GB,512 GB,,Integrated,macOS 12 Monterey,6.22 Pounds,,2 ratings,5,"$1,648.50 ",https://www.amazon.com/Apple-2023-MacBook-512GB-Storage/dp/B0C95BDY9D/ref=sr_1_396
Apple,5RE92LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,1.6 GHz,8 GB,256 GB,Intel UHD Graphics 617,Integrated,Mac OS,,Space Gray,100 ratings,4.2,$519.00 ,https://www.amazon.com/Apple-13-3in-MacBook-Graphics-Renewed/dp/B07Y8L329S/ref=sr_1_394
Apple,MR942LL/A,15 Inches,2560 x 1600 pixels,Core i9,2.9 GHz,8 GB,512 GB,AMD Radeon Pro 555X,Integrated,macOS High Sierra 10.13.6,4 Pounds,,,,$647.78 ,https://www.amazon.com/Apple-MacBook-2-9GHz-English-Renewed/dp/B0C448M27W/ref=sr_1_393
Apple,Z15T0005K,13.6,2560 x 1600 pixels,Apple M1,,16 GB,1 TB,,Integrated,macOS 12 Monterey,4.2 Pounds,,,,"$1,799.95 ",https://www.amazon.com/Apple-2022-MacBook-chip-Storage/dp/B0BSB21FHK/ref=sr_1_390
Apple,MWTJ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,,16 GB,256 GB,Intel Iris Plus,Integrated,,4.95 Pounds,Space Gray,13 ratings,3.8,$917.00 ,https://www.amazon.com/Apple-MacBook-13-3in-MWTJ2LL-Early/dp/B08W1WW89D/ref=sr_1_389
Apple,Macbook Air,13 Inches,1366 x 768 pixels,Core i5,1.6 GHz,4 GB,128,Intel HD Graphics 6000,Integrated,OS X 10.10 Yosemite,5 Pounds,Silver,,,$500.00 ,https://www.amazon.com/Apple-MacBook-13-inch-Laptop-Refurbished/dp/B07HXWTX6W/ref=sr_1_388
Apple,MR9U2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,,8 GB,256 GB,Intel Iris Plus Graphics 655,Integrated,Mac OS,3 Pounds,Silver,6 ratings,4.8,$594.22 ,https://www.amazon.com/Apple-MacBook-Quad-Core-MR9U2LL-Renewed/dp/B083TS1KWQ/ref=sr_1_387
Apple,MV972LL/A,13 Inches,2560 x 1600 pixels,Core i5,2.4 GHz,8 GB,512 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.14 Mojave,3 Pounds,Space Gray,100 ratings,4.2,$578.69 ,https://www.amazon.com/Apple-MacBook-13-inch-512GB-Storage/dp/B08376DLCM/ref=sr_1_386
Apple,Z18T000PQ,15.3,2560 x 1600 pixels,M2,3.4,16 GB,1 TB,,Integrated,macOS 12 Monterey,,,1 rating,5,"$1,899.95 ",https://www.amazon.com/Apple-2023-MacBook-16GB-Storage/dp/B0CB9F9JZQ/ref=sr_1_385
Apple,,11.6 Inches,1366 x 768 pixels,,,4 GB,128 GB,Intel HD Graphics 6000,Integrated,,2.38 Pounds,,221 ratings,4,$260.00 ,https://www.amazon.com/Apple-11-6-Inch-Integrated-Graphics-Refurbished/dp/B07CCM5X58/ref=sr_1_8
Apple,NB-AP-MACBOOK_AIR_11__MD711LLB-NB-i5-1.4,11.6 Inches,1366 x 768 pixels,Core i5,2.7 GHz,4 GB,128 GB,Intel HD Graphics 5000,Integrated,Mac OS,1.1 Pounds,Silver,"1,890 ratings",4.1,$209.99 ,https://www.amazon.com/Apple-MD711LL-Widescreen-Dual-Core-Refurbished/dp/B07CDCTXKT/ref=sr_1_7
Apple,MGN73LL/A,13.3 Inches,2560 x 1600 pixels,Apple M1,3.1 GHz,8 GB,512 GB,7-core GPU,Integrated,Mac OS,,Space Gray,"1,188 ratings",4.6,$755.33 ,https://www.amazon.com/Apple-MacBook-13-inch-512GB-Storage/dp/B08T1NZMPN/ref=sr_1_6
Apple,MQD32LL/A,13.3 Inches,1366 x 768 pixels,Core i5,1.8 GHz,8 GB,128 GB,Intel HD Graphics 6000,Integrated,macOS 10.12 Sierra,3 Pounds,Silver,182 ratings,4.2,$285.00 ,https://www.amazon.com/Apple-MacBook-Processor-MQD32LL-Refurbished/dp/B0751N2Y78/ref=sr_1_5
Apple,MD101LL/A,13.3 Inches,1280 x 800 pixels,Core i5-3210M,2.5 GHz,4 GB,500 GB,Intel HD Graphics 4000,Integrated,Mac OS,4.5 Pounds,,115 ratings,4.1,$249.99 ,https://www.amazon.com/MacBook-MD101LL-13-3-inch-Certified-Refurbished/dp/B07BNQLP21/ref=sr_1_4
Apple,MacBook Air,13.3-inch,resolutionx227,Apple M1 chip;,depend,8 GB,256 GB,Up to Apple 8-core GPU,Integrated,mac_os,2.8 pounds (1.25 kg),Space Gray,"18,787 ratings",4.8,$799.99 ,https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08N5LNQCX/ref=sr_1_2
